sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,04,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,04,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,05,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,06,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,07,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,01,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,08,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,02,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,09,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,01,0,5,5,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,02,0,14,14,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,03,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,01,0,14,14,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,02,0,5,5,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,03,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,04,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,12,01,0,5,5,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,12,02,1,9,9,0,0,900,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,12,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT7,Conhecimento não criminal,Justiça do Trabalho,G1,CE,ARACATI,50302,Única Vara do Trabalho de Aracati,12,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
