sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT17,Conhecimento criminal,Justiça do Trabalho,G2,ES,VITORIA,22233,GABINETE DA DESEMBARGADORA WANDA LÚCIA COSTA LEITE FRANÇA DECUZZI,11,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,02,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,02,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,02,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,02,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT17,Conhecimento não criminal,Justiça do Trabalho,G1,ES,AFONSO CLAUDIO,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
