sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,02,15,15,15,0,0,100,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,03,15,15,15,0,0,100,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,04,2,2,2,0,0,100,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,01,,6,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,02,7,7,7,0,0,100,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,03,23,23,23,0,0,100,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,04,35,35,35,0,0,100,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT14,Conhecimento não criminal,Justiça do Trabalho,G1,AC,CRUZEIRO DO SUL,30396,VARA DO TRABALHO DE CRUZEIRO DO SUL/AC,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
