sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,01,3,4,4,0,0,133.333333333333,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,02,7,9,8,0,0,128.571428571429,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,03,10,10,10,0,0,100,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,04,1,2,2,0,0,200,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,01,,63,0,0,1,0,0,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,02,1,6,6,0,0,600,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,03,11,12,12,0,0,109.090909090909,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,04,1,1,1,0,0,100,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,02,,86,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,01,0,7,6,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,03,1,7,7,0,0,700,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,03,,81,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,01,0,14,14,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,02,0,12,12,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,03,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,04,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,04,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,01,0,8,8,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,02,0,10,10,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,03,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,12,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,05,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,01,0,5,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,02,0,5,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,03,0,4,3,0,0,Inf,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT5,Conhecimento não criminal,Justiça do Trabalho,G1,BA,ALAGOINHAS,19957,Alagoinhas  - 01a Vara,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
