sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT23,Conhecimento criminal,Justiça do Trabalho,G1,MT,SINOP,27391,2ª VARA DO TRABALHO DE SINOP,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,01,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,03,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,03,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,03,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT23,Conhecimento não criminal,Justiça do Trabalho,G1,MT,ALTA FLORESTA,27393,VARA DO TRABALHO DE ALTA FLORESTA,03,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
