sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT9,Conhecimento criminal,Justiça do Trabalho,G2,PR,CURITIBA,71302,GAB. 7 DES. LUIZ ALVES,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento criminal,Justiça do Trabalho,G2,PR,CURITIBA,71308,GAB. 3 DES. LUIZ EDUARDO GUNTHER,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento criminal,Justiça do Trabalho,G2,PR,CURITIBA,71311,GAB. 16 DES. NAIR MARIA LUNARDELLI RAMOS,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento criminal,Justiça do Trabalho,G2,PR,CURITIBA,71321,GAB. 30 DES. THEREZA CRISTINA GOSDAL,04,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento criminal,Justiça do Trabalho,G2,PR,CURITIBA,71321,GAB. 30 DES. THEREZA CRISTINA GOSDAL,05,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento criminal,Justiça do Trabalho,G2,PR,CURITIBA,71321,GAB. 30 DES. THEREZA CRISTINA GOSDAL,08,01,0,1,0,0,0,Inf,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,02,13,13,13,0,0,100,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,03,4,5,5,0,0,125,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,01,,38,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,02,2,2,2,0,0,100,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,03,11,12,12,0,0,109.090909090909,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,02,,28,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,03,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,03,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,03,03,3,5,5,0,0,166.666666666667,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,03,04,1,1,1,0,0,100,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT9,Conhecimento não criminal,Justiça do Trabalho,G1,PR,APUCARANA,20298,1ª VARA DO TRABALHO DE APUCARANA,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
