sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,01,7,8,8,0,0,114.285714285714,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,02,12,12,12,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,03,6,6,6,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,04,4,4,4,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,05,3,3,3,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,01,,10,0,0,4,0,0,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,02,4,4,4,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,03,23,23,22,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,04,13,13,13,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,05,1,1,1,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,02,,14,0,0,4,0,0,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,03,12,12,12,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,04,10,10,10,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,05,1,1,1,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,03,,16,0,0,1,0,0,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,04,6,6,5,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,05,1,1,0,0,0,100,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,04,,99,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,05,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,05,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,05,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT24,Conhecimento não criminal,Justiça do Trabalho,G1,MS,AMAMBAI,20812,1VARA DO TRABALHO DE AMAMBAI E 1º NÚCLEO DE JUSTIÇA 4.0,05,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
