sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,01,5,8,8,0,0,160,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,02,1,2,2,0,0,200,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,03,20,20,20,0,0,100,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,04,9,9,9,0,0,100,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,01,,44,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,02,7,11,11,0,0,157.142857142857,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,03,25,26,26,0,0,104,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,04,25,25,25,0,0,100,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,02,,74,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,03,13,13,13,0,0,100,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,04,9,9,9,0,0,100,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT16,Conhecimento não criminal,Justiça do Trabalho,G1,MA,AÇAILÂNDIA,19608,1ª VARA DO TRABALHO DE AÇAILÂNDIA,03,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
