sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,08,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,08,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,08,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,08,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,02,0,3,3,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,09,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,02,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,01,0,11,11,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,02,0,3,3,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,03,0,3,3,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,01,1,20,20,0,0,2000,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,02,4,9,9,0,0,225,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,03,0,8,8,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,04,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,COARI,27821,Vara do Trabalho de Coari,12,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,03,2,2,2,0,0,100,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,04,45,45,14,0,0,100,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,01,,50,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,01,0,2,0,0,0,Inf,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,03,2,2,2,0,0,100,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,04,5,5,5,0,0,100,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT11,Conhecimento não criminal,Justiça do Trabalho,G1,AM,EIRUNEPE,27822,Vara do Trabalho de Eirunepé,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
