sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,mes_senth,IC22_23,IC2025,cumprimento_meta3,quant_sent22_23,quant_conc22_23,quant_sent25,quant_conc25
TRT12,Conhecimento criminal,Justiça do Trabalho,G2,SC,FLORIANOPOLIS,19439,GAB. DES. NARBAL ANTÔNIO DE MENDONÇA FILETI,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento criminal,Justiça do Trabalho,G2,SC,FLORIANOPOLIS,19447,GAB. DES. MARIA DE LOURDES LEIRIA,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,01,5,7,7,0,0,140,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,02,7,8,8,0,0,114.285714285714,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,03,12,12,12,0,0,100,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,01,,37,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,01,0,3,3,0,0,Inf,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,02,10,14,14,0,0,140,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,03,12,14,14,0,0,116.666666666667,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,02,,33,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,03,16,17,17,0,0,106.25,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,03,,54,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,01,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,02,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,03,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRT12,Conhecimento não criminal,Justiça do Trabalho,G1,SC,ARARANGUA,19427,VT DE ARARANGUÁ,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
